dataset,method,sample_pct,n_samples,recall,precision,igd,hv_diff,pred_pf_size,true_pf_size,repeat
pom3d,Sobol,20,100,0.4285714285714285,0.75,0.1261325735256622,0.0016664930736379,4,7,10
pom3d,Sobol,20,100,0.2857142857142857,1.0,0.2623631170164694,0.0201579384871156,2,7,11
pom3d,Sobol,20,100,0.1428571428571428,0.25,0.2239097420430297,0.0065611330972714,4,7,12
pom3d,Sobol,20,100,0.1428571428571428,0.25,0.2694756013041312,0.0160855126608551,4,7,13
pom3d,Sobol,20,100,0.1428571428571428,0.25,0.2176334131868557,0.0146478287970081,4,7,14
pom3d,Sobol,20,100,0.0,0.0,0.1279297638935176,0.0173524522028262,6,7,15
pom3d,Sobol,20,100,0.0,0.0,0.1008274259170187,0.0113447127393837,7,7,16
pom3d,Sobol,20,100,0.4285714285714285,0.5,0.1681552739291998,0.0219585804974503,6,7,17
pom3d,Sobol,20,100,0.2857142857142857,0.5,0.191767256407551,0.0130018722696067,4,7,18
pom3d,Sobol,20,100,0.2857142857142857,0.6666666666666666,0.1710998537310656,0.0240299594299386,3,7,19
pom3d,Sobol,30,150,0.2857142857142857,0.4,0.1771641048150828,0.0289719626168224,5,7,0
pom3d,Sobol,30,150,0.1428571428571428,0.125,0.1563815710476104,0.0166078472078058,8,7,1
pom3d,Sobol,30,150,0.0,0.0,0.1313278986613918,0.0132277887720029,8,7,2
pom3d,Sobol,30,150,0.5714285714285714,0.5,0.0197180721600466,0.0287350338365435,8,7,3
pom3d,Sobol,30,150,0.1428571428571428,0.25,0.1813293571153379,0.0214864023250986,4,7,4
pom3d,Sobol,30,150,0.2857142857142857,0.3333333333333333,0.0389991058313458,0.0356621480709071,6,7,5
pom3d,Sobol,30,150,0.0,0.0,0.1498634289203495,0.0272906506174121,6,7,6
pom3d,Sobol,30,150,0.1428571428571428,0.0909090909090909,0.0560902252036071,0.068976279650437,11,7,7
pom3d,Sobol,30,150,0.2857142857142857,0.2857142857142857,0.1771076415347003,0.0257667431671186,7,7,8
pom3d,Sobol,30,150,0.4285714285714285,0.5,0.1748064264777195,0.0037457080428674,6,7,9
pom3d,Sobol,30,150,0.4285714285714285,0.4285714285714285,0.0329561928799976,0.0427991252733521,7,7,10
pom3d,Sobol,30,150,0.0,0.0,0.1810706545722375,0.0320626631853785,6,7,11
pom3d,Sobol,30,150,0.2857142857142857,0.5,0.0338150649417468,0.0312174817898022,4,7,12
pom3d,Sobol,30,150,0.1428571428571428,0.125,0.1204224849891628,0.014375,8,7,13
pom3d,Sobol,30,150,0.2857142857142857,0.3333333333333333,0.1329713190142914,0.021689259645464,6,7,14
pom3d,Sobol,30,150,0.1428571428571428,0.125,0.0388111543745015,0.0438077442126024,8,7,15
pom3d,Sobol,30,150,0.2857142857142857,0.2857142857142857,0.0393271609200577,0.0472923812493503,7,7,16
pom3d,Sobol,30,150,0.5714285714285714,0.4444444444444444,0.0281630030690451,0.0574172669380937,9,7,17
pom3d,Sobol,30,150,0.2857142857142857,0.2857142857142857,0.1325996774212472,0.0220236858508207,7,7,18
pom3d,Sobol,30,150,0.4285714285714285,0.75,0.173249242746188,0.0269595086915789,4,7,19
pom3d,ActiveLearning,5,25,0.0,0.0,0.1424902408565171,0.0414980807137669,14,7,0
pom3d,ActiveLearning,5,25,0.0,0.0,0.3051299764802164,0.111954261954262,17,7,1
pom3d,ActiveLearning,5,25,0.1428571428571428,0.5,0.3001132892865699,0.0140625,2,7,2
pom3d,ActiveLearning,5,25,0.0,0.0,0.2348787815392724,0.0058284762697752,10,7,3
pom3d,ActiveLearning,5,25,0.1428571428571428,0.2,0.2125930181783177,0.0103917697183831,5,7,4
pom3d,ActiveLearning,5,25,0.1428571428571428,0.125,0.1333967308761765,0.0190724335591453,8,7,5
pom3d,ActiveLearning,5,25,0.0,0.0,0.1975987970550175,0.028116213683224,8,7,6
pom3d,ActiveLearning,5,25,0.0,0.0,0.2719319972872448,0.1562792633440849,11,7,7
pom3d,ActiveLearning,5,25,0.0,0.0,0.2005088170730417,0.0040536326785156,6,7,8
pom3d,ActiveLearning,5,25,0.0,0.0,0.2420118112871193,0.0236902525568776,9,7,9
pom3d,ActiveLearning,5,25,0.1428571428571428,0.25,0.2474452550603564,0.0127739121404092,4,7,10
pom3d,ActiveLearning,5,25,0.1428571428571428,0.3333333333333333,0.299756578113188,0.0156119900083263,3,7,11
pom3d,ActiveLearning,5,25,0.0,0.0,0.1769621179368602,0.0212899185973701,5,7,12
pom3d,ActiveLearning,5,25,0.0,0.0,0.1931394731642466,0.0019744362464927,3,7,13
pom3d,ActiveLearning,5,25,0.0,0.0,0.2028986107718497,0.0221502455333821,4,7,14
pom3d,ActiveLearning,5,25,0.0,0.0,0.2069242231764121,0.0214774849553848,4,7,15
pom3d,ActiveLearning,5,25,0.0,0.0,0.2249346352182073,0.0359862313549599,7,7,16
pom3d,ActiveLearning,5,25,0.0,0.0,0.2148753142311061,0.0045709536671513,6,7,17
pom3d,ActiveLearning,5,25,0.1428571428571428,0.3333333333333333,0.2675798238226548,0.0247736025814511,3,7,18
pom3d,ActiveLearning,5,25,0.1428571428571428,0.25,0.1786093922293019,0.0227958780056209,4,7,19
pom3d,ActiveLearning,10,50,0.0,0.0,0.1473944235481039,0.0186594391743979,6,7,0
pom3d,ActiveLearning,10,50,0.0,0.0,0.1587277163416798,0.0050877375142767,8,7,1
pom3d,ActiveLearning,10,50,0.0,0.0,0.1397442624609021,0.0169685613158442,10,7,2
pom3d,ActiveLearning,10,50,0.0,0.0,0.2215250583701613,0.0271337976920678,4,7,3
pom3d,ActiveLearning,10,50,0.0,0.0,0.1554542224123556,0.0050835148874365,8,7,4
pom3d,ActiveLearning,10,50,0.0,0.0,0.1447460401560346,0.0213519425059891,7,7,5
pom3d,ActiveLearning,10,50,0.0,0.0,0.1603842064083466,0.0344971339239188,14,7,6
pom3d,ActiveLearning,10,50,0.0,0.0,0.217811495415272,0.0129139762549469,5,7,7
pom3d,ActiveLearning,10,50,0.0,0.0,0.2255515679987377,0.0086521421870113,4,7,8
pom3d,ActiveLearning,10,50,0.0,0.0,0.1662102235857546,0.0289749714404402,14,7,9
pom3d,ActiveLearning,10,50,0.2857142857142857,0.4,0.049828533721537,0.0126924677486475,5,7,10
pom3d,ActiveLearning,10,50,0.0,0.0,0.2625077573186057,0.0185761726857618,4,7,11
pom3d,ActiveLearning,10,50,0.0,0.0,0.1197253748516209,0.0175785313085083,12,7,12
pom3d,ActiveLearning,10,50,0.0,0.0,0.1806236106821588,0.016512618132724,11,7,13
pom3d,ActiveLearning,10,50,0.0,0.0,0.2354846116177577,0.0090521277702632,2,7,14
pom3d,ActiveLearning,10,50,0.2857142857142857,0.2222222222222222,0.1775644470801147,0.0187675946199559,9,7,15
pom3d,ActiveLearning,10,50,0.1428571428571428,0.3333333333333333,0.1652965086081279,0.0042637271214643,3,7,16
pom3d,ActiveLearning,10,50,0.1428571428571428,0.1666666666666666,0.2090436975077659,0.0060184704783646,6,7,17
pom3d,ActiveLearning,10,50,0.0,0.0,0.227591669566299,0.0308796007485963,4,7,18
pom3d,ActiveLearning,10,50,0.0,0.0,0.110454973390805,0.0141903171953255,7,7,19
pom3d,ActiveLearning,20,100,0.0,0.0,0.1559319806211753,0.0136174636174636,8,7,0
pom3d,ActiveLearning,20,100,0.0,0.0,0.0993718027528968,0.0136273795901384,12,7,1
pom3d,ActiveLearning,20,100,0.0,0.0,0.2399606157686022,0.0066722268557131,7,7,2
pom3d,ActiveLearning,20,100,0.4285714285714285,0.75,0.1316764854265541,0.0056028221622742,4,7,3
pom3d,ActiveLearning,20,100,0.0,0.0,0.1642816919570151,0.0018697413524462,11,7,4
pom3d,ActiveLearning,20,100,0.2857142857142857,0.1538461538461538,0.0710185049954746,0.0504735144135707,13,7,5
pom3d,ActiveLearning,20,100,0.0,0.0,0.1094425235593994,0.01462503889638,8,7,6
pom3d,ActiveLearning,20,100,0.2857142857142857,0.2222222222222222,0.0336465775540524,0.0579454752772882,9,7,7
pom3d,ActiveLearning,20,100,0.1428571428571428,0.125,0.141217515322864,0.0028017017744112,8,7,8
pom3d,ActiveLearning,20,100,0.2857142857142857,0.6666666666666666,0.2715488761651577,0.0359001040582727,3,7,9
pom3d,ActiveLearning,20,100,0.2857142857142857,0.1333333333333333,0.0714314566856937,0.0690696947598708,15,7,10
pom3d,ActiveLearning,20,100,0.2857142857142857,0.2,0.0490067887002344,0.0614519320904071,10,7,11
pom3d,ActiveLearning,20,100,0.1428571428571428,0.1666666666666666,0.2087465172365356,0.0106018085438105,6,7,12
pom3d,ActiveLearning,20,100,0.1428571428571428,0.1428571428571428,0.1543209527843565,0.0064670908521955,7,7,13
pom3d,ActiveLearning,20,100,0.2857142857142857,0.1666666666666666,0.0445018078438358,0.0679037943188885,12,7,14
pom3d,ActiveLearning,20,100,0.0,0.0,0.1242427962437811,0.0298724198734569,10,7,15
pom3d,ActiveLearning,20,100,0.1428571428571428,0.125,0.070972718513858,0.0801168370540371,8,7,16
pom3d,ActiveLearning,20,100,0.0,0.0,0.1948176122777323,0.0264660093409444,8,7,17
pom3d,ActiveLearning,20,100,0.2857142857142857,0.2857142857142857,0.0606165185379107,0.0703580349708576,7,7,18
pom3d,ActiveLearning,20,100,0.0,0.0,0.1383413933624996,0.0217096336499322,6,7,19
pom3d,ActiveLearning,30,150,0.1428571428571428,0.1,0.0651268684297767,0.0508826583592937,10,7,0
pom3d,ActiveLearning,30,150,0.2857142857142857,0.1538461538461538,0.0425163140560001,0.0529491313845834,13,7,1
pom3d,ActiveLearning,30,150,0.4285714285714285,0.4285714285714285,0.0246614721691027,0.0305526590198121,7,7,2
pom3d,ActiveLearning,30,150,0.0,0.0,0.2033765689721867,0.0328516477804345,4,7,3
pom3d,ActiveLearning,30,150,0.2857142857142857,0.5,0.1386433381074437,0.0107012987012986,4,7,4
pom3d,ActiveLearning,30,150,0.0,0.0,0.0902224384288858,0.0165607749192794,13,7,5
pom3d,ActiveLearning,30,150,0.1428571428571428,0.2,0.198693915275565,0.0013503687545444,5,7,6
pom3d,ActiveLearning,30,150,0.0,0.0,0.145645225288951,0.0337160751565761,8,7,7
pom3d,ActiveLearning,30,150,0.1428571428571428,0.1111111111111111,0.0967446499850909,0.0084374999999999,9,7,8
pom3d,ActiveLearning,30,150,0.0,0.0,0.1395434142140735,0.021575984990619,11,7,9
pom3d,ActiveLearning,30,150,0.1428571428571428,0.1428571428571428,0.1514755198544247,0.0215767634854772,7,7,10
pom3d,ActiveLearning,30,150,0.1428571428571428,0.1428571428571428,0.1692535471912351,0.0237773855259059,7,7,11
pom3d,ActiveLearning,30,150,0.0,0.0,0.0914470386103662,0.0036340982244833,14,7,12
pom3d,ActiveLearning,30,150,0.4285714285714285,0.375,0.0329496997012002,0.0417746449673473,8,7,13
pom3d,ActiveLearning,30,150,0.1428571428571428,0.0833333333333333,0.0589880118814501,0.0588357588357589,12,7,14
pom3d,ActiveLearning,30,150,0.1428571428571428,0.3333333333333333,0.1948896296134397,0.0130127003955861,3,7,15
pom3d,ActiveLearning,30,150,0.2857142857142857,0.1818181818181818,0.0318306081034975,0.0378181818181818,11,7,16
pom3d,ActiveLearning,30,150,0.0,0.0,0.1536022926668289,0.0004175365344467,10,7,17
pom3d,ActiveLearning,30,150,0.2857142857142857,0.4,0.0393551448375721,0.0028169014084508,5,7,18
pom3d,ActiveLearning,30,150,0.2857142857142857,0.1428571428571428,0.0413761350623697,0.0571279916753381,14,7,19
SS-A,Random,5,67,0.3333333333333333,1.0,0.0183116852142093,3.15720553801949e-05,1,3,0
SS-A,Random,5,67,0.0,0.0,0.0174702834348899,2.5584248139180035e-05,2,3,1
SS-A,Random,5,67,0.0,0.0,0.0075518944920902,3.5791887654817146e-05,5,3,2
SS-A,Random,5,67,0.0,0.0,0.0102808175290258,3.892463311245505e-06,2,3,3
SS-A,Random,5,67,0.0,0.0,0.0093186914897308,2.329687928189293e-05,3,3,4
SS-A,Random,5,67,0.0,0.0,0.0060158650024801,0.0001895193829364,6,3,5
SS-A,Random,5,67,0.0,0.0,0.0139318451865335,0.0007596072244233,8,3,6
SS-A,Random,5,67,0.0,0.0,0.0092586874340308,7.406930493661731e-06,3,3,7
SS-A,Random,5,67,0.0,0.0,0.0064366224126691,6.410695627129478e-06,3,3,8
SS-A,Random,5,67,0.0,0.0,0.0069026045442958,8.702133464451984e-05,6,3,9
SS-A,Random,5,67,0.3333333333333333,0.3333333333333333,0.0089816122298145,8.134534258659736e-06,3,3,10
SS-A,Random,5,67,0.0,0.0,0.0183116852142093,3.15720553801949e-05,1,3,11
SS-A,Random,5,67,0.0,0.0,0.017748015860364,1.97107115971016e-05,2,3,12
SS-A,Random,5,67,0.0,0.0,0.0151484085908443,1.2516923779671358e-05,3,3,13
SS-A,Random,5,67,0.0,0.0,0.0183116852142093,3.15720553801949e-05,1,3,14
SS-A,Random,5,67,0.0,0.0,0.0052950423406681,7.300869788193304e-06,2,3,15
SS-A,Random,5,67,0.0,0.0,0.011044973212277,5.3007889310135545e-05,3,3,16
SS-A,Random,5,67,0.0,0.0,0.0084197459413327,3.087459881243903e-06,3,3,17
SS-A,Random,5,67,0.0,0.0,0.0096091046689421,9.71334370006334e-05,4,3,18
SS-A,Random,5,67,0.3333333333333333,1.0,0.0183116852142093,3.15720553801949e-05,1,3,19
SS-A,Random,10,134,0.0,0.0,0.009000790105478,8.389978214100423e-06,4,3,0
SS-A,Random,10,134,0.0,0.0,0.0132559178275931,1.2963522583104348e-05,2,3,1
SS-A,Random,10,134,0.3333333333333333,0.25,0.0079818864647976,0.000128133489037,4,3,2
SS-A,Random,10,134,0.0,0.0,0.0045587225691142,5.296710517546535e-05,6,3,3
SS-A,Random,10,134,0.0,0.0,0.0093066738140852,2.2927838600964345e-05,5,3,4
SS-A,Random,10,134,0.3333333333333333,0.5,0.0063498230834201,1.9029302613884685e-05,2,3,5
SS-A,Random,10,134,0.3333333333333333,0.3333333333333333,0.0124961905126795,1.1722183958690476e-05,3,3,6
SS-A,Random,10,134,0.0,0.0,0.0183116852142093,3.15720553801949e-05,1,3,7
SS-A,Random,10,134,0.0,0.0,0.0059734581530987,9.551690130140996e-06,3,3,8
SS-A,Random,10,134,0.0,0.0,0.0173517907761705,3.156691950360659e-05,2,3,9
SS-A,Random,10,134,0.0,0.0,0.005636607090934,0.0001316464060798,8,3,10
SS-A,Random,10,134,1.0,0.75,0.0040511754703954,3.706555931238495e-06,4,3,11
SS-A,Random,10,134,0.0,0.0,0.0172287565691773,1.230270292760082e-05,3,3,12
SS-A,Random,10,134,0.0,0.0,0.0104250468519171,2.5429371825529438e-06,2,3,13
SS-A,Random,10,134,0.0,0.0,0.0102574140177937,5.089914007957138e-05,3,3,14
SS-A,Random,10,134,0.6666666666666666,0.4,0.0062385934951773,3.504976800502731e-05,5,3,15
SS-A,Random,10,134,0.3333333333333333,0.3333333333333333,0.0074198188523131,5.627254742827587e-05,3,3,16
SS-A,Random,10,134,0.0,0.0,0.0055234510609598,9.99291639253892e-06,3,3,17
SS-A,Random,10,134,0.3333333333333333,0.3333333333333333,0.0049520425813214,1.0853223679274676e-05,3,3,18
SS-A,Random,10,134,0.0,0.0,0.0106561584536862,1.0247888560784955e-05,4,3,19
SS-A,Random,20,268,1.0,1.0,0.0039542237106003,8.179404159935253e-06,3,3,0
SS-A,Random,20,268,0.0,0.0,0.0047306601325644,2.4972125218453312e-06,3,3,1
SS-A,Random,20,268,0.0,0.0,0.0061004288973746,4.57558048692606e-05,4,3,2
SS-A,Random,20,268,0.0,0.0,0.0038357506610419,3.987195726940152e-05,4,3,3
SS-A,Random,20,268,0.0,0.0,0.005640476414533,7.840000045785299e-05,5,3,4
