dataset,method,sample_pct,n_samples,recall,precision,igd,hv_diff,pred_pf_size,true_pf_size,repeat
auto93,SWAY,10,39,0.38461538461538464,0.7142857142857143,0.11988944287460408,0.066088240068659,7,13,16
auto93,SWAY,10,39,0.38461538461538464,0.7142857142857143,0.12097232464643873,0.04174326975252367,7,13,17
auto93,SWAY,10,39,0.07692307692307693,0.3333333333333333,0.17797021009675332,0.39642706269167033,3,13,18
auto93,SWAY,10,39,0.15384615384615385,0.3333333333333333,0.12939771902879765,0.25918959188233376,6,13,19
auto93,SWAY,20,79,0.15384615384615385,0.5,0.14297843106373212,0.1773390657531926,4,13,0
auto93,SWAY,20,79,0.23076923076923078,0.75,0.17843863751893613,0.2567147719738052,4,13,1
auto93,SWAY,20,79,0.38461538461538464,0.8333333333333334,0.09663567612849801,0.18191509982554765,6,13,2
auto93,SWAY,20,79,0.38461538461538464,0.7142857142857143,0.09707363737982658,0.05022640064082146,7,13,3
auto93,SWAY,20,79,0.46153846153846156,0.75,0.11793064802404621,0.032641835974921596,8,13,4
auto93,SWAY,20,79,0.46153846153846156,0.75,0.09088711681413814,0.03915384821742384,8,13,5
auto93,SWAY,20,79,0.38461538461538464,0.625,0.12118231149557503,0.07008590953870263,8,13,6
auto93,SWAY,20,79,0.3076923076923077,0.8,0.14088840887867063,0.15254599743848585,5,13,7
auto93,SWAY,20,79,0.23076923076923078,0.6,0.15350581564563373,0.2529169952637316,5,13,8
auto93,SWAY,20,79,0.38461538461538464,0.7142857142857143,0.12097232464643873,0.0340720060774222,7,13,9
auto93,SWAY,20,79,0.3076923076923077,0.5714285714285714,0.13212697322430472,0.2169790307273982,7,13,10
auto93,SWAY,20,79,0.3076923076923077,0.8,0.1425430928114627,0.04362526000860659,5,13,11
auto93,SWAY,20,79,0.23076923076923078,0.6,0.15532197890972774,0.2509442759540965,5,13,12
auto93,SWAY,20,79,0.3076923076923077,0.8,0.13740996258386484,0.1611981987785214,5,13,13
auto93,SWAY,20,79,0.3076923076923077,0.5714285714285714,0.1040815085062788,0.19027405603687275,7,13,14
auto93,SWAY,20,79,0.46153846153846156,0.8571428571428571,0.0656543431528749,0.17215500359354086,7,13,15
auto93,SWAY,20,79,0.46153846153846156,0.8571428571428571,0.10701549723067466,0.16805959314058203,7,13,16
auto93,SWAY,20,79,0.15384615384615385,0.3333333333333333,0.11676296695278729,0.29567068419104453,6,13,17
auto93,SWAY,20,79,0.46153846153846156,0.75,0.09088711681413814,0.03504510613446817,8,13,18
auto93,SWAY,20,79,0.46153846153846156,0.6666666666666666,0.09392586128226488,0.05118423232281464,9,13,19
auto93,SWAY,30,119,0.46153846153846156,0.75,0.09088711681413814,0.027463740918605782,8,13,0
auto93,SWAY,30,119,0.6153846153846154,0.8888888888888888,0.08380108010148359,0.025434805746669675,9,13,1
auto93,SWAY,30,119,0.8461538461538461,1.0,0.009291370306706395,0.005432269995376672,11,13,2
auto93,SWAY,30,119,0.8461538461538461,1.0,0.009291370306706395,0.0035892092161631337,11,13,3
auto93,SWAY,30,119,0.5384615384615384,0.875,0.08338970362911818,0.15170170790570997,8,13,4
auto93,SWAY,30,119,0.5384615384615384,0.875,0.08338970362911818,0.13878050144924528,8,13,5
auto93,SWAY,30,119,0.46153846153846156,0.8571428571428571,0.08120432939078472,0.2391484201902785,7,13,6
auto93,SWAY,30,119,0.6153846153846154,0.8,0.06147488464918354,0.027392783733094127,10,13,7
auto93,SWAY,30,119,0.6923076923076923,0.75,0.021554507814122822,0.013272530208154467,12,13,8
auto93,SWAY,30,119,0.5384615384615384,0.875,0.08338970362911818,0.13992316453456372,8,13,9
auto93,SWAY,30,119,0.7692307692307693,1.0,0.012541831772235053,0.0018458698661745862,10,13,10
auto93,SWAY,30,119,0.46153846153846156,0.8571428571428571,0.08120432939078472,0.24453862511346214,7,13,11
auto93,SWAY,30,119,0.6153846153846154,0.8888888888888888,0.08380108010148359,0.028698579391654818,9,13,12
auto93,SWAY,30,119,0.5384615384615384,0.7777777777777778,0.0878454401917456,0.034933602840071465,9,13,13
auto93,SWAY,30,119,0.5384615384615384,0.875,0.08338970362911818,0.13330835255507004,8,13,14
auto93,SWAY,30,119,0.6153846153846154,0.8,0.0565063046143123,0.031750586870325836,10,13,15
auto93,SWAY,30,119,0.8461538461538461,1.0,0.030151176756407293,0.003975412374120413,11,13,16
auto93,SWAY,30,119,0.5384615384615384,0.875,0.08338970362911818,0.13624255059279397,8,13,17
auto93,SWAY,30,119,0.5384615384615384,0.7777777777777778,0.0878454401917456,0.033280991284984046,9,13,18
auto93,SWAY,30,119,0.8461538461538461,1.0,0.009291370306706395,0.0037058482918356644,11,13,19
auto93,NSGA-II,5,19,0.07692307692307693,0.2,0.1771300851768465,0.332436192242368,5,13,0
auto93,NSGA-II,5,19,0.3076923076923077,0.8,0.1179209742055357,0.1648454545071727,5,13,1
auto93,NSGA-II,5,19,0.15384615384615385,0.2857142857142857,0.14413635385604717,0.20644937076563474,7,13,2
auto93,NSGA-II,5,19,0.07692307692307693,0.14285714285714285,0.196642988512332,0.40539058056947963,7,13,3
auto93,NSGA-II,5,19,0.07692307692307693,0.2,0.13750552660468926,0.3637875201275914,5,13,4
auto93,NSGA-II,5,19,0.07692307692307693,0.25,0.21870345578728492,0.3811970187880224,4,13,5
auto93,NSGA-II,5,19,0.07692307692307693,0.125,0.13360115333654501,0.21430496973006397,8,13,6
auto93,NSGA-II,5,19,0.0,0.0,0.18384417833208438,0.4122283256208537,6,13,7
auto93,NSGA-II,5,19,0.15384615384615385,0.4,0.11283823959632405,0.24345106590504814,5,13,8
auto93,NSGA-II,5,19,0.0,0.0,0.14679627364895223,0.39732598236873323,5,13,9
auto93,NSGA-II,5,19,0.0,0.0,0.19069566131160803,0.39090901210048196,6,13,10
auto93,NSGA-II,5,19,0.07692307692307693,0.16666666666666666,0.18703840138777109,0.37842843522840397,6,13,11
auto93,NSGA-II,5,19,0.07692307692307693,0.2,0.13260754008727432,0.36421241478066535,5,13,12
auto93,NSGA-II,5,19,0.23076923076923078,0.75,0.11761756442740755,0.016522507878967568,4,13,13
auto93,NSGA-II,5,19,0.15384615384615385,0.6666666666666666,0.1348686277363817,0.3637685026380177,3,13,14
auto93,NSGA-II,5,19,0.0,0.0,0.15942091349040693,0.3528577164851262,5,13,15
auto93,NSGA-II,5,19,0.07692307692307693,0.16666666666666666,0.12610514387454871,0.3218001617754703,6,13,16
auto93,NSGA-II,5,19,0.15384615384615385,0.6666666666666666,0.139110761122245,0.36472909896479644,3,13,17
auto93,NSGA-II,5,19,0.07692307692307693,0.25,0.15378218520645134,0.23349393732876236,4,13,18
auto93,NSGA-II,5,19,0.07692307692307693,0.5,0.2004212009369166,0.1963393982001651,2,13,19
auto93,NSGA-II,10,39,0.3076923076923077,0.8,0.09400229865419876,0.17345406951252895,5,13,0
auto93,NSGA-II,10,39,0.38461538461538464,0.7142857142857143,0.08913586381200617,0.1878639972503002,7,13,1
auto93,NSGA-II,10,39,0.38461538461538464,0.5,0.06944822246208428,0.271735476103817,10,13,2
auto93,NSGA-II,10,39,0.3076923076923077,0.5,0.0824476436818308,0.21381948405939497,8,13,3
auto93,NSGA-II,10,39,0.3076923076923077,0.5714285714285714,0.0916111821884192,0.24850775055425947,7,13,4
auto93,NSGA-II,10,39,0.23076923076923078,0.42857142857142855,0.09212215421482234,0.26411689702035135,7,13,5
auto93,NSGA-II,10,39,0.3076923076923077,0.6666666666666666,0.09891434409491635,0.17664630066252607,6,13,6
auto93,NSGA-II,10,39,0.46153846153846156,0.75,0.04565967459058133,0.15677770475373615,8,13,7
auto93,NSGA-II,10,39,0.3076923076923077,0.5,0.10824344630291374,0.2540677925016902,8,13,8
auto93,NSGA-II,10,39,0.38461538461538464,0.625,0.07179113524777775,0.19941288374778304,8,13,9
auto93,NSGA-II,10,39,0.23076923076923078,0.375,0.09642657710314496,0.029243641169108128,8,13,10
auto93,NSGA-II,10,39,0.46153846153846156,0.8571428571428571,0.07108122183974316,0.03372884900838877,7,13,11
auto93,NSGA-II,10,39,0.3076923076923077,0.6666666666666666,0.08195395242344472,0.21404724066854972,6,13,12
auto93,NSGA-II,10,39,0.23076923076923078,0.42857142857142855,0.0849056275020372,0.20296569810718076,7,13,13
auto93,NSGA-II,10,39,0.5384615384615384,1.0,0.07209039369403127,0.2585588520475553,7,13,14
auto93,NSGA-II,10,39,0.3076923076923077,0.4,0.07575273534183934,0.20287615270854642,10,13,15
auto93,NSGA-II,10,39,0.38461538461538464,0.8333333333333334,0.08034192383682094,0.17725504135323664,6,13,16
auto93,NSGA-II,10,39,0.3076923076923077,0.5714285714285714,0.12481662744049396,0.3083235392153975,7,13,17
auto93,NSGA-II,10,39,0.15384615384615385,0.3333333333333333,0.11183388527898433,0.1962486668894113,6,13,18
auto93,NSGA-II,10,39,0.15384615384615385,0.4,0.12315722570022966,0.2202095875921272,5,13,19
auto93,NSGA-II,20,79,0.5384615384615384,0.6363636363636364,0.03688084386261606,0.0071029179450588995,11,13,0
auto93,NSGA-II,20,79,0.5384615384615384,0.6363636363636364,0.028987688848662096,0.031221055216145023,11,13,1
auto93,NSGA-II,20,79,0.38461538461538464,0.5555555555555556,0.049219741165204854,0.03862512932520971,9,13,2
auto93,NSGA-II,20,79,0.6923076923076923,0.8181818181818182,0.030625234503324664,0.16861627148597766,11,13,3
auto93,NSGA-II,20,79,0.6153846153846154,0.8,0.05881980931051885,0.16398375486875177,10,13,4
auto93,NSGA-II,20,79,0.6153846153846154,0.8,0.020712272178607154,0.00011567379988432365,10,13,5
auto93,NSGA-II,20,79,0.6153846153846154,0.6666666666666666,0.035985664710905835,0.15842701799359074,12,13,6
auto93,NSGA-II,20,79,0.5384615384615384,0.7777777777777778,0.058823231316760406,0.006822370773844236,9,13,7
auto93,NSGA-II,20,79,0.3076923076923077,0.4,0.07645605967918294,0.21503704227426956,10,13,8
auto93,NSGA-II,20,79,0.38461538461538464,1.0,0.0879699146208537,0.15368600301879945,5,13,9
auto93,NSGA-II,20,79,0.6153846153846154,0.8888888888888888,0.043957435888149966,0.008090605213735363,9,13,10
auto93,NSGA-II,20,79,0.5384615384615384,0.7777777777777778,0.05476666412714995,0.031010816575000013,9,13,11
auto93,NSGA-II,20,79,0.5384615384615384,0.6363636363636364,0.042414961220160134,0.060779593654827824,11,13,12
auto93,NSGA-II,20,79,0.6153846153846154,0.8,0.047390681011997914,0.009342558312520607,10,13,13
auto93,NSGA-II,20,79,0.46153846153846156,0.46153846153846156,0.07808734701924011,0.243100266056049,13,13,14
auto93,NSGA-II,20,79,0.46153846153846156,0.75,0.048801247696887644,0.061325648414985584,8,13,15
auto93,NSGA-II,20,79,0.6923076923076923,0.8181818181818182,0.01252773959844659,0.0373563218390804,11,13,16
auto93,NSGA-II,20,79,0.6153846153846154,0.8888888888888888,0.031990134710831744,0.142408796023254,9,13,17
auto93,NSGA-II,20,79,0.46153846153846156,0.6666666666666666,0.08440232675643028,0.2253765707233288,9,13,18
auto93,NSGA-II,20,79,0.6153846153846154,0.8888888888888888,0.03339650718303542,0.17191263010198735,9,13,19
auto93,NSGA-II,30,119,0.7692307692307693,1.0,0.030162033295361233,0.1442767546251628,10,13,0
auto93,NSGA-II,30,119,0.8461538461538461,1.0,0.011549497019266981,0.011420580351940471,11,13,1
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.0032504614655286595,0.0041700451754893095,12,13,2
auto93,NSGA-II,30,119,0.7692307692307693,0.8333333333333334,0.011197343314832273,0.01754182156133829,12,13,3
auto93,NSGA-II,30,119,0.7692307692307693,0.8333333333333334,0.02757742971064015,0.15903981066982392,12,13,4
auto93,NSGA-II,30,119,0.7692307692307693,0.9090909090909091,0.02456459462322508,0.1407358905035486,11,13,5
auto93,NSGA-II,30,119,0.9230769230769231,1.0,0.00275149146929107,0.0074479227278017295,12,13,6
